A_MARITL,A_SEX,PEAFEVER,PARENT,PENATVTY,PEFNTVTY,PEHSPNON,PEINUSYR,PEPAR1TYP,PRCITSHP,PRDTRACE,ERN_SRCE,WSAL_VAL,ANN_VAL,A_HGA
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
3,2,2,0,57,57,2,0,1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,18000,0,34
3,1,2,0,57,57,2,0,-1,1,1,1,72000,0,39
7,2,-1,3,57,57,2,0,-1,1,1,0,0,0,0
7,2,-1,3,57,57,2,0,-1,1,1,0,0,0,0
7,1,-1,3,57,57,2,0,-1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,1,2,0,57,57,2,0,-1,1,1,1,59000,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,2,2,0,57,57,2,0,1,1,1,0,0,0,35
7,2,2,0,57,57,2,0,1,1,1,0,0,0,35
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,26000,0,39
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
1,1,2,0,57,57,2,0,-1,1,1,1,2880,0,40
7,2,2,0,57,57,2,0,1,1,1,1,15600,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,8000,0,43
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,65000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,90000,0,44
7,1,-1,1,57,57,2,0,1,1,1,1,1000,0,35
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,1,1,1,1,24000,0,40
7,1,-1,2,57,57,2,0,3,1,6,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,1,12800,0,42
5,1,2,0,57,57,2,0,-1,1,1,1,31000,0,39
7,1,-1,3,57,57,2,0,-1,1,1,0,0,0,35
7,2,2,0,57,57,2,0,-1,1,1,1,86000,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,18000,0,39
5,1,2,0,57,57,2,0,-1,1,1,1,29000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,30000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,22000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,40000,0,39
5,1,1,0,57,57,2,0,-1,1,1,1,30000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,35000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,35400,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,8000,0,39
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,35001,0,42
7,2,2,0,57,57,2,0,1,1,1,1,20000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,90000,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,9461,0,38
5,2,2,0,57,57,2,0,-1,1,1,1,40000,0,40
7,2,2,2,57,57,2,0,1,1,7,1,600,0,36
7,1,-1,2,57,57,2,0,1,1,7,0,0,0,34
7,1,1,0,57,57,2,0,-1,1,1,1,23000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,46000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,10500,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,60000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,3,57,57,2,0,-1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,1,52000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,39000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,65000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,68000,0,42
7,1,2,0,57,57,2,0,1,1,1,1,80000,0,39
7,1,2,2,57,57,2,0,1,1,1,1,12000,0,36
7,1,2,2,57,57,2,0,1,1,1,1,10000,0,36
2,2,2,0,57,57,2,0,-1,1,1,2,0,0,40
1,1,-1,0,57,57,2,0,-1,1,1,1,62000,0,43
7,1,2,1,57,57,2,0,1,1,1,1,3000,0,36
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,0,0,21600,39
3,1,2,0,462,462,2,12,-1,5,2,0,0,0,39
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,100000,0,41
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,6,1,60000,0,40
1,2,2,0,333,333,2,21,-1,4,2,1,25000,0,39
7,2,2,0,333,333,2,21,2,4,2,0,0,0,37
1,1,2,0,57,57,2,0,-1,1,1,1,156000,0,46
1,2,2,0,57,57,2,0,-1,1,1,1,25000,0,46
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,94000,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,207,207,2,25,-1,5,4,1,74000,0,44
7,1,2,0,110,57,2,14,-1,3,1,1,185000,0,46
7,2,2,0,57,57,1,0,-1,1,1,1,65000,0,44
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,42
7,1,2,0,57,57,2,0,1,1,1,0,0,0,41
1,2,2,0,57,57,2,0,-1,1,1,1,109689,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
7,2,2,0,57,57,2,0,1,1,1,0,0,0,42
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,70000,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,71000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,46000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,3,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,39
7,2,2,0,57,57,2,0,1,1,7,1,1002,0,38
7,1,-1,1,57,57,2,0,1,1,7,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,150000,0,46
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,43000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,38000,0,44
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,1,0,-1,1,1,1,14000,0,43
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
7,1,2,0,57,57,2,0,1,1,1,2,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,1,11000,0,39
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,25000,0,43
1,1,1,0,57,57,2,0,-1,1,10,1,30000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,20000,0,41
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,1,1,1,1,53000,0,39
1,1,1,0,57,57,2,0,-1,1,1,1,70000,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,2,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,45000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,138600,0,46
7,2,2,0,57,57,2,0,-1,1,1,1,34000,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,45000,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,37800,0,39
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,40000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,170000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,17000,0,43
1,1,2,0,57,57,1,0,-1,1,1,1,80000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
3,1,2,0,57,57,2,0,-1,1,1,1,55000,0,43
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,45
1,2,2,0,301,301,2,2,-1,4,1,0,0,0,43
5,1,2,0,57,120,2,0,1,1,1,1,70253,0,39
4,2,2,0,120,120,2,5,-1,4,1,0,0,0,32
1,2,2,0,57,57,2,0,-1,1,1,1,31200,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,35000,0,43
7,2,2,1,57,57,2,0,1,1,1,0,0,0,36
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,42
1,1,1,0,57,57,2,0,-1,1,1,0,0,25200,45
4,2,2,0,57,57,2,0,-1,1,1,1,2500,0,39
3,2,2,0,57,57,2,0,1,1,1,0,0,0,39
5,2,2,0,57,57,2,0,-1,1,1,1,58000,0,43
7,1,-1,1,57,57,2,0,2,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,1,50000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,160000,0,45
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,43
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,2,0,0,42
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,105000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,112000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,96000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,72000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,250000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,65000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,47002,0,42
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
3,2,2,0,57,57,2,0,-1,1,1,2,0,5000,44
1,2,2,0,57,57,2,0,-1,1,1,1,66000,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,400,3000,43
1,1,1,0,57,57,2,0,-1,1,1,1,84002,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,40002,0,41
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,40000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,80000,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,7000,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,37
7,2,2,0,57,57,2,0,1,1,1,1,4000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,90000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,160000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,45000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,57000,0,42
7,1,2,0,57,57,2,0,1,1,1,1,30000,0,39
7,1,2,0,57,57,2,0,1,1,1,1,4500,0,38
7,2,-1,1,57,57,2,0,1,1,1,1,2500,0,34
5,2,2,0,57,57,2,0,-1,1,1,1,51000,0,40
7,2,2,0,57,57,2,0,1,1,1,1,30000,0,39
7,2,2,0,57,57,2,0,1,1,1,1,5500,0,39
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,2,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,48000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,19000,0,41
7,2,2,0,57,57,2,0,1,1,1,1,2400,0,40
7,1,2,0,57,57,2,0,1,1,1,1,15000,0,37
4,2,2,0,163,163,2,22,-1,4,1,1,14000,0,39
6,2,2,0,57,57,2,0,-1,1,1,1,59000,0,39
5,2,2,0,57,57,2,0,-1,1,1,1,69600,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,82000,0,39
1,2,2,0,57,57,2,0,1,1,1,1,150000,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,80000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,55000,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,35
7,1,2,0,110,57,2,16,-1,3,1,1,20000,0,40
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,41
1,2,2,0,57,57,2,0,-1,1,1,1,17000,0,43
7,2,2,0,57,57,2,0,1,1,1,1,13802,0,40
7,2,2,0,57,57,2,0,1,1,1,0,0,0,38
5,2,2,0,57,57,2,0,-1,1,1,2,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,115000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,50000,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,44000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,40831,0,44
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,2,1,57,57,2,0,1,1,1,0,0,0,37
5,2,2,0,57,57,2,0,-1,1,1,1,25000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,111000,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,48000,0,43
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,48000,0,39
7,1,2,0,57,57,2,0,1,1,1,0,0,0,39
7,2,2,0,57,57,2,0,1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,70000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,112000,0,44
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,312,312,1,14,-1,5,1,0,0,0,39
7,2,-1,2,57,314,1,0,1,1,1,0,0,0,0
7,1,-1,2,57,314,1,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,15000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,242,242,2,24,-1,4,4,1,17000,0,39
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,25000,0,38
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,6000,0,36
7,2,2,0,57,57,2,0,-1,1,1,1,30000,0,40
1,2,2,0,57,57,2,0,-1,1,1,2,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,43
7,2,2,0,57,57,2,0,1,1,1,1,15000,0,39
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,86000,0,43
7,2,2,0,57,57,1,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,1,1,1,1,40110,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,35000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,1,28000,13000,39
1,1,2,0,57,57,2,0,-1,1,1,1,119000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,93000,0,44
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,68202,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,68000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,125002,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,1,83000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,7000,0,40
5,2,1,0,57,57,2,0,-1,1,1,1,57000,0,43
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,407,407,2,13,-1,4,2,1,84000,0,46
1,1,2,0,407,407,2,13,-1,4,2,1,98000,0,44
7,1,2,1,57,407,2,0,1,1,2,0,0,0,36
7,2,-1,1,57,407,2,0,1,1,2,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,85000,0,44
7,2,2,0,57,57,2,0,1,1,1,1,15000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,53977,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,80000,0,41
3,2,2,0,451,451,2,16,-1,4,2,0,0,0,39
7,1,2,0,451,451,2,16,1,4,2,0,0,0,40
1,2,2,0,451,451,2,22,-1,4,2,1,34000,0,43
1,1,2,0,451,451,2,22,-1,4,2,1,45000,0,43
7,2,2,0,249,451,2,22,1,4,2,0,0,0,40
7,2,2,0,249,451,2,22,1,4,2,0,0,0,39
7,2,-1,1,249,451,2,22,1,4,2,0,0,0,36
1,1,2,0,57,57,2,0,-1,1,1,1,95000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,43
7,1,2,0,57,57,2,0,1,1,1,1,5000,0,36
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,134,134,2,20,-1,5,1,1,75000,0,44
1,2,2,0,361,361,1,20,-1,4,1,0,0,0,44
7,2,-1,1,57,361,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,361,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,40000,0,43
7,2,2,0,57,57,2,0,1,1,1,1,40000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,100000,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,15000,0,41
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,333,333,2,22,-1,4,2,1,100000,0,43
1,2,2,0,333,333,2,22,-1,4,2,0,0,0,39
7,2,-1,1,57,57,2,0,2,1,2,0,0,0,0
7,1,-1,1,57,57,2,0,2,1,2,0,0,0,0
1,1,1,0,57,301,2,0,-1,1,1,1,600,0,40
1,2,2,0,57,57,2,0,-1,1,3,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,73000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,200000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,7100,43
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,40007,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,41
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,70000,0,43
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,81645,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,82762,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,301,301,2,8,-1,4,1,0,0,0,43
5,2,2,0,57,57,2,0,-1,1,1,1,32000,0,39
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,1,30000,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,10000,0,40
5,1,2,0,57,57,2,0,-1,1,1,1,42000,0,42
7,2,-1,3,57,57,2,0,-1,1,1,0,0,0,0
7,2,-1,3,57,57,2,0,-1,1,1,0,0,0,0
4,1,1,0,57,57,2,0,-1,1,1,0,0,0,41
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,120,2,0,-1,1,1,1,76000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,90000,0,43
5,1,2,0,57,57,2,0,-1,1,1,1,64000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,30000,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,27500,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,1912,0,42
1,1,2,0,57,57,2,0,-1,1,1,1,2400,0,42
7,2,2,0,57,57,2,0,-1,1,1,1,6300,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,56000,0,40
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,34
7,1,2,0,57,57,2,0,1,1,1,1,19462,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,200000,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,72000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,85136,0,41
5,2,2,0,57,57,2,0,-1,1,2,0,0,0,44
7,2,2,0,57,57,2,0,-1,1,1,2,0,0,40
5,2,2,0,57,57,2,0,-1,1,1,1,36400,0,42
7,2,2,0,57,57,2,0,1,1,1,0,0,0,37
7,1,2,0,57,57,2,0,-1,1,1,1,100000,0,43
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
4,2,2,0,301,301,2,6,-1,5,1,0,0,0,39
5,2,2,0,57,57,2,0,-1,1,1,1,39200,0,39
7,1,2,0,57,57,2,0,1,1,1,1,3500,0,37
7,1,2,0,57,57,2,0,-1,1,1,1,30000,0,39
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,1,2,0,57,57,2,0,-1,1,1,2,0,0,39
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,207,207,2,22,-1,4,4,1,26000,0,34
1,1,2,0,207,207,2,16,-1,4,4,1,28800,0,34
7,1,2,0,207,207,2,22,1,4,4,1,20000,0,39
7,1,2,0,207,207,2,21,-1,4,4,1,25000,0,43
1,2,2,0,207,207,2,22,1,4,4,1,5000,0,34
1,1,2,0,207,207,2,21,-1,5,4,1,15000,0,34
7,2,-1,1,57,207,2,0,1,1,4,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,70000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,80160,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,29600,0,42
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,40000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,1,0,57,57,2,0,-1,1,1,1,61000,0,41
1,2,2,0,57,57,2,0,-1,1,1,1,12945,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
1,1,2,0,57,57,2,0,-1,1,1,1,69000,0,39
3,1,2,0,57,57,2,0,1,1,1,1,45000,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,5000,0,46
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,43000,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,50000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,105000,0,45
1,1,2,0,57,57,2,0,-1,1,1,1,82000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,1,0,0,2400,39
1,1,2,0,57,57,2,0,-1,1,1,1,55000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,200000,0,44
